Branch_ID,City_x,Region_x,Firm_Revenue,Expenses,Profit_Margin,Customer_ID,Age,Customer_Type,City_y,Region_y,Bank_Name,Transaction_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date,Month,transaction_dayofweek,transaction_day,is_weekend,days_since_first_tx,cluster
1397,Kolhapur,South,516918.0,219231,-48.14,201023,55.0,Business,Pune,East,HDFC Bank,307036,Current,30770,911.7763436380376,7760,Fixed Deposit,2024-07-18,2024-07,3,18,0,850,2
1397,Kolhapur,South,516918.0,219231,-48.14,201023,55.0,Business,Pune,East,HDFC Bank,307875,Savings,6444,4497.0,29731,Mutual Fund,2022-07-30,2022-07,5,30,1,131,3
1397,Kolhapur,South,516918.0,219231,-48.14,203752,73.0,Individual,Nashik,North,HDFC Bank,304381,Current,4925,3886.0,34105,Fixed Deposit,2025-02-05,2025-02,2,5,0,1052,0
1397,Kolhapur,South,516918.0,219231,-48.14,205684,38.0,Individual,Mumbai,East,HDFC Bank,301473,Current,51108,456.0,33609,Mutual Fund,2024-05-26,2024-05,6,26,1,797,3
1398,Kolhapur,West,86814.0,87041,-33.07,200039,76.0,Individual,Mumbai,South,HDFC Bank,309708,Current,28268,2862.0,2083,Mutual Fund,2024-05-17,2024-05,4,17,0,788,0
1398,Kolhapur,West,86814.0,87041,-33.07,200365,19.0,Individual,Pune,North,HDFC Bank,300458,Business,16806,3239.0,34867,Recurring Deposit,2022-12-21,2022-12,2,21,0,275,0
1398,Kolhapur,West,86814.0,87041,-33.07,200778,76.0,Employee,Mumbai,West,HDFC Bank,304215,Savings,94788,2021.0,40108,Mutual Fund,2024-04-29,2024-04,0,29,0,770,2
1398,Kolhapur,West,86814.0,87041,-33.07,201604,76.0,Business,Pune,North,HDFC Bank,300234,Current,36353,2695.2413084457903,44345,Mutual Fund,2022-07-03,2022-07,6,3,1,104,1
1398,Kolhapur,West,86814.0,87041,-33.07,202773,60.0,Employee,Mumbai,East,HDFC Bank,304067,Current,88224,1678.0,6915,Mutual Fund,2023-06-22,2023-06,3,22,0,458,2
1398,Kolhapur,West,86814.0,87041,-33.07,202773,60.0,Employee,Mumbai,East,HDFC Bank,306550,Current,10862,2146.0,27691,Fixed Deposit,2023-05-23,2023-05,1,23,0,428,2
1398,Kolhapur,West,86814.0,87041,-33.07,202773,60.0,Employee,Mumbai,East,HDFC Bank,307450,Savings,77719,2748.0,10251,Recurring Deposit,2025-01-10,2025-01,4,10,0,1026,2
1398,Kolhapur,West,86814.0,87041,-33.07,204753,56.0,Business,Nagpur,West,HDFC Bank,300749,Current,17989,1676.0,19510,Fixed Deposit,2024-03-12,2024-03,1,12,0,722,2
1398,Kolhapur,West,86814.0,87041,-33.07,205144,53.0,Individual,Nashik,West,HDFC Bank,300828,Current,29861,4260.0,33367,Fixed Deposit,2023-02-13,2023-02,0,13,0,329,0
1398,Kolhapur,West,86814.0,87041,-33.07,205144,53.0,Individual,Nashik,West,HDFC Bank,306576,Current,7158,1074.0,12713,Mutual Fund,2023-08-07,2023-08,0,7,0,504,0
1398,Kolhapur,West,86814.0,87041,-33.07,207790,67.0,Individual,Mumbai,North,HDFC Bank,301140,Business,8616,3151.0,3050,Mutual Fund,2025-01-09,2025-01,3,9,0,1025,0
1398,Kolhapur,West,86814.0,87041,-33.07,207790,67.0,Individual,Mumbai,North,HDFC Bank,309119,Savings,42585,2227.0,31417,Fixed Deposit,2022-06-15,2022-06,2,15,0,86,0
1398,Kolhapur,West,86814.0,87041,-33.07,208188,78.0,Individual,Nashik,North,HDFC Bank,306768,Business,5285,2719.0,20239,Fixed Deposit,2023-04-09,2023-04,6,9,1,384,3
1398,Kolhapur,West,86814.0,87041,-33.07,208188,78.0,Individual,Nashik,North,HDFC Bank,309110,Current,35954,4684.0,34178,Recurring Deposit,2022-10-31,2022-10,0,31,0,224,0
1398,Kolhapur,West,86814.0,87041,-33.07,209172,50.0,Individual,Mumbai,North,HDFC Bank,303220,Current,45711,3013.0,10296,Mutual Fund,2024-02-02,2024-02,4,2,0,683,0
1398,Kolhapur,West,86814.0,87041,-33.07,209172,50.0,Individual,Mumbai,North,HDFC Bank,309704,Business,63578,4030.0,33711,Fixed Deposit,2024-03-18,2024-03,0,18,0,728,0
1399,Mumbai,West,140607.0,234585,62.78,200279,66.0,Individual,Nashik,East,HDFC Bank,306543,Savings,78695,3386.0,4023,Fixed Deposit,2022-03-31,2022-03,3,31,0,10,0
1399,Mumbai,West,140607.0,234585,62.78,200865,36.0,Employee,Mumbai,East,HDFC Bank,302172,Current,37011,4548.0,21609,Recurring Deposit,2022-09-19,2022-09,0,19,0,182,2
1399,Mumbai,West,140607.0,234585,62.78,201727,38.0,Employee,Kolhapur,West,HDFC Bank,304527,Current,35940,4303.0,31747,Fixed Deposit,2022-11-30,2022-11,2,30,0,254,2
1399,Mumbai,West,140607.0,234585,62.78,205076,68.0,Individual,Solapur,West,HDFC Bank,302242,Savings,16141,884.0,38120,Mutual Fund,2024-09-19,2024-09,3,19,0,913,0
1399,Mumbai,West,140607.0,234585,62.78,205591,45.0,Employee,Pune,West,HDFC Bank,305860,Savings,20544,2414.0,35616,Recurring Deposit,2024-05-26,2024-05,6,26,1,797,1
1399,Mumbai,West,140607.0,234585,62.78,207022,59.0,Business,Pune,West,HDFC Bank,304014,Business,68251,1666.0,49576,Fixed Deposit,2022-08-26,2022-08,4,26,0,158,2
1399,Mumbai,West,140607.0,234585,62.78,207022,59.0,Business,Pune,West,HDFC Bank,307184,Current,75049,2885.0,34032,Mutual Fund,2023-12-24,2023-12,6,24,1,643,1
1399,Mumbai,West,140607.0,234585,62.78,207789,21.0,Business,Nagpur,West,HDFC Bank,303211,Current,80476,2128.0,47559,Mutual Fund,2022-09-03,2022-09,5,3,1,166,1
1399,Mumbai,West,140607.0,234585,62.78,209619,74.0,Business,Pune,West,HDFC Bank,301266,Current,24144,1222.0,6499,Mutual Fund,2025-02-25,2025-02,1,25,0,1072,2
1400,Kolhapur,West,358287.0,117596,-41.69,206458,61.0,Business,Mumbai,West,HDFC Bank,303381,Business,6031,1177.2222018371697,38556,Recurring Deposit,2024-10-29,2024-10,1,29,0,953,2
1400,Kolhapur,West,358287.0,117596,-41.69,206458,61.0,Business,Mumbai,West,HDFC Bank,308751,Business,10478,3989.0,41148,Recurring Deposit,2022-12-24,2022-12,5,24,1,278,1
1400,Kolhapur,West,358287.0,117596,-41.69,206596,29.0,Employee,Kolhapur,South,HDFC Bank,300013,Business,91612,3675.0,31008,Mutual Fund,2022-05-09,2022-05,0,9,0,49,2
1400,Kolhapur,West,358287.0,117596,-41.69,206596,29.0,Employee,Kolhapur,South,HDFC Bank,306728,Business,16662,701.0,14309,Fixed Deposit,2023-04-21,2023-04,4,21,0,396,2
1400,Kolhapur,West,358287.0,117596,-41.69,209046,31.0,Employee,Pune,West,HDFC Bank,307963,Business,90736,2896.0,27421,Fixed Deposit,2022-10-26,2022-10,2,26,0,219,2
1400,Kolhapur,West,358287.0,117596,-41.69,209046,31.0,Employee,Pune,West,HDFC Bank,309939,Current,44129,2744.0,43530,Mutual Fund,2024-10-01,2024-10,1,1,0,925,2
1401,Kolhapur,East,854747.0,345701,40.87,201531,42.0,Employee,Pune,North,HDFC Bank,307044,Business,96849,505.0,31475,Fixed Deposit,2022-11-06,2022-11,6,6,1,230,1
1401,Kolhapur,East,854747.0,345701,40.87,203371,69.0,Individual,Pune,East,HDFC Bank,301477,Business,62001,2849.0,14053,Mutual Fund,2024-05-11,2024-05,5,11,1,782,3
1401,Kolhapur,East,854747.0,345701,40.87,203371,69.0,Individual,Pune,East,HDFC Bank,309801,Business,58107,4940.0,18228,Recurring Deposit,2024-12-20,2024-12,4,20,0,1005,0
1401,Kolhapur,East,854747.0,345701,40.87,207807,59.0,Employee,Solapur,South,HDFC Bank,300315,Current,44710,2898.0,26137,Recurring Deposit,2024-09-05,2024-09,3,5,0,899,2
1401,Kolhapur,East,854747.0,345701,40.87,207807,59.0,Employee,Solapur,South,HDFC Bank,300485,Savings,59785,3440.4393153696933,44838,Fixed Deposit,2023-05-27,2023-05,5,27,1,432,1
1401,Kolhapur,East,854747.0,345701,40.87,208078,41.0,Individual,Nagpur,East,HDFC Bank,306808,Current,52765,820.0,3082,Recurring Deposit,2024-08-26,2024-08,0,26,0,889,0
1401,Kolhapur,East,854747.0,345701,40.87,208078,41.0,Individual,Nagpur,East,HDFC Bank,307945,Business,86208,1043.0,37946,Mutual Fund,2023-08-27,2023-08,6,27,1,524,3
1402,Solapur,West,507974.155411852,450528,40.13,200496,41.0,Employee,Mumbai,South,HDFC Bank,307687,Current,62403,4066.0,9099,Recurring Deposit,2023-06-12,2023-06,0,12,0,448,2
1402,Solapur,West,507974.155411852,450528,40.13,202407,44.0,Individual,Pune,West,HDFC Bank,300773,Business,4223,2765.0,12264,Recurring Deposit,2022-08-26,2022-08,4,26,0,158,0
1402,Solapur,West,507974.155411852,450528,40.13,203977,63.0,Employee,Nagpur,South,HDFC Bank,308643,Business,14363,384.0,19360,Mutual Fund,2025-02-26,2025-02,2,26,0,1073,2
1402,Solapur,West,507974.155411852,450528,40.13,204041,50.0,Individual,Nagpur,West,HDFC Bank,300460,Savings,72695,3751.0,23078,Recurring Deposit,2022-04-28,2022-04,3,28,0,38,0
1402,Solapur,West,507974.155411852,450528,40.13,204041,50.0,Individual,Nagpur,West,HDFC Bank,303256,Savings,43712,3401.0,44397,Mutual Fund,2024-03-07,2024-03,3,7,0,717,0
1402,Solapur,West,507974.155411852,450528,40.13,204719,49.08653542478156,Individual,Mumbai,South,HDFC Bank,300301,Business,72740,511.0,4586,Recurring Deposit,2023-11-17,2023-11,4,17,0,606,0
1402,Solapur,West,507974.155411852,450528,40.13,204719,49.08653542478156,Individual,Mumbai,South,HDFC Bank,305374,Current,5041,4511.0,27711,Fixed Deposit,2024-07-30,2024-07,1,30,0,862,0
1402,Solapur,West,507974.155411852,450528,40.13,204719,49.08653542478156,Individual,Mumbai,South,HDFC Bank,305897,Current,46549,775.0,5723,Mutual Fund,2022-08-12,2022-08,4,12,0,144,0
1402,Solapur,West,507974.155411852,450528,40.13,204728,54.0,Business,Pune,East,HDFC Bank,302981,Savings,29526,1208.0,36877,Recurring Deposit,2024-12-12,2024-12,3,12,0,997,0
1402,Solapur,West,507974.155411852,450528,40.13,204728,54.0,Business,Pune,East,HDFC Bank,303509,Current,45316,1112.0,47420,Fixed Deposit,2023-06-26,2023-06,0,26,0,462,2
1402,Solapur,West,507974.155411852,450528,40.13,204728,54.0,Business,Pune,East,HDFC Bank,304615,Savings,61877,3188.0,10001,Recurring Deposit,2023-12-31,2023-12,6,31,1,650,3
1402,Solapur,West,507974.155411852,450528,40.13,204728,54.0,Business,Pune,East,HDFC Bank,307069,Current,16348,4088.0,9746,Fixed Deposit,2024-08-26,2024-08,0,26,0,889,2
1402,Solapur,West,507974.155411852,450528,40.13,204728,54.0,Business,Pune,East,HDFC Bank,308895,Savings,40426,345.0,6409,Mutual Fund,2022-05-01,2022-05,6,1,1,41,3
1402,Solapur,West,507974.155411852,450528,40.13,206245,35.0,Individual,Nashik,South,HDFC Bank,307983,Savings,60350,2064.0,24181,Recurring Deposit,2022-03-30,2022-03,2,30,0,9,0
1402,Solapur,West,507974.155411852,450528,40.13,206245,35.0,Individual,Nashik,South,HDFC Bank,308288,Current,30607,2674.0,46684,Mutual Fund,2022-11-05,2022-11,5,5,1,229,3
1402,Solapur,West,507974.155411852,450528,40.13,208196,60.0,Employee,Pune,East,HDFC Bank,303782,Business,75670,3264.0,41819,Mutual Fund,2022-11-17,2022-11,3,17,0,241,2
1402,Solapur,West,507974.155411852,450528,40.13,208362,25.0,Business,Pune,South,HDFC Bank,300570,Current,50621,2223.0,26339,Mutual Fund,2022-12-09,2022-12,4,9,0,263,2
1402,Solapur,West,507974.155411852,450528,40.13,208362,25.0,Business,Pune,South,HDFC Bank,306661,Current,75619,727.0,29537,Mutual Fund,2024-01-18,2024-01,3,18,0,668,2
1402,Solapur,West,507974.155411852,450528,40.13,209176,21.0,Employee,Mumbai,West,HDFC Bank,300461,Business,91165,285.0,3418,Fixed Deposit,2022-12-24,2022-12,5,24,1,278,1
1403,Mumbai,East,567940.0,228473,98.88,201812,58.0,Individual,Solapur,East,HDFC Bank,302793,Savings,97651,3360.0,18568,Mutual Fund,2024-06-24,2024-06,0,24,0,826,0
1403,Mumbai,East,567940.0,228473,98.88,201812,58.0,Individual,Solapur,East,HDFC Bank,302977,Savings,29972,3852.0,43486,Recurring Deposit,2024-07-17,2024-07,2,17,0,849,0
1403,Mumbai,East,567940.0,228473,98.88,203826,79.0,Business,Pune,East,HDFC Bank,302593,Savings,22017,923.0,47297,Fixed Deposit,2024-08-28,2024-08,2,28,0,891,0
1403,Mumbai,East,567940.0,228473,98.88,203829,23.0,Individual,Nagpur,East,HDFC Bank,300246,Current,96634,3108.0,19099,Recurring Deposit,2024-08-24,2024-08,5,24,1,887,3
1403,Mumbai,East,567940.0,228473,98.88,204771,35.0,Business,Nashik,North,HDFC Bank,304134,Savings,59801,2950.2660671689828,1271,Mutual Fund,2024-08-12,2024-08,0,12,0,875,0
1403,Mumbai,East,567940.0,228473,98.88,204939,31.0,Employee,Solapur,South,HDFC Bank,300842,Current,29471,3342.0,37243,Mutual Fund,2023-12-12,2023-12,1,12,0,631,2
1403,Mumbai,East,567940.0,228473,98.88,207375,42.0,Employee,Nashik,West,HDFC Bank,304374,Business,43225,2881.0,21126,Recurring Deposit,2022-07-21,2022-07,3,21,0,122,2
1403,Mumbai,East,567940.0,228473,98.88,207375,42.0,Employee,Nashik,West,HDFC Bank,305015,Savings,49934,2068.0,2641,Recurring Deposit,2024-02-21,2024-02,2,21,0,702,2
1403,Mumbai,East,567940.0,228473,98.88,207375,42.0,Employee,Nashik,West,HDFC Bank,309761,Savings,94974,4628.0,18374,Recurring Deposit,2022-09-24,2022-09,5,24,1,187,1
1403,Mumbai,East,567940.0,228473,98.88,207555,40.0,Individual,Pune,East,HDFC Bank,304704,Savings,87706,4533.0,43327,Recurring Deposit,2024-10-30,2024-10,2,30,0,954,0
1403,Mumbai,East,567940.0,228473,98.88,207978,39.0,Business,Pune,South,HDFC Bank,307890,Business,41134,1712.7803035461577,36379,Recurring Deposit,2023-07-12,2023-07,2,12,0,478,2
1403,Mumbai,East,567940.0,228473,98.88,208437,45.0,Business,Kolhapur,West,HDFC Bank,309688,Current,60981,1393.0,17384,Recurring Deposit,2023-05-11,2023-05,3,11,0,416,2
1403,Mumbai,East,567940.0,228473,98.88,209716,46.0,Individual,Solapur,East,HDFC Bank,308319,Current,66242,2547.0,39031,Recurring Deposit,2023-08-09,2023-08,2,9,0,506,0
1403,Mumbai,East,567940.0,228473,98.88,209810,24.0,Individual,Nashik,South,HDFC Bank,301147,Business,92321,4830.0,36303,Mutual Fund,2023-08-19,2023-08,5,19,1,516,3
1404,Nashik,West,255785.0,51718,51.65,204408,41.0,Individual,Solapur,South,HDFC Bank,302561,Savings,47361,4439.0,39273,Mutual Fund,2023-03-27,2023-03,0,27,0,371,0
1404,Nashik,West,255785.0,51718,51.65,204530,54.0,Employee,Solapur,North,HDFC Bank,300493,Savings,52376,4402.0,19629,Fixed Deposit,2024-06-30,2024-06,6,30,1,832,3
1404,Nashik,West,255785.0,51718,51.65,204530,54.0,Employee,Solapur,North,HDFC Bank,303926,Current,73263,1727.0,48029,Fixed Deposit,2024-01-02,2024-01,1,2,0,652,2
1404,Nashik,West,255785.0,51718,51.65,206744,30.0,Business,Solapur,North,HDFC Bank,308395,Business,24084,1543.0,35679,Mutual Fund,2025-01-19,2025-01,6,19,1,1035,3
1405,Pune,North,683776.0,240446,54.89,203013,45.0,Individual,Nashik,North,HDFC Bank,300242,Savings,99286,534.0,9465,Recurring Deposit,2024-04-13,2024-04,5,13,1,754,3
1405,Pune,North,683776.0,240446,54.89,203013,45.0,Individual,Nashik,North,HDFC Bank,301299,Business,13348,3612.0,29181,Recurring Deposit,2024-11-09,2024-11,5,9,1,964,3
1405,Pune,North,683776.0,240446,54.89,205752,29.0,Business,Nashik,North,HDFC Bank,305210,Current,92339,4315.0,42325,Recurring Deposit,2022-03-29,2022-03,1,29,0,8,2
1405,Pune,North,683776.0,240446,54.89,207442,23.0,Employee,Kolhapur,West,HDFC Bank,306772,Current,77382,4028.0,47128,Mutual Fund,2024-04-20,2024-04,5,20,1,761,1
1405,Pune,North,683776.0,240446,54.89,207508,20.0,Employee,Nagpur,West,HDFC Bank,305955,Savings,19561,1649.0,9444,Mutual Fund,2022-05-10,2022-05,1,10,0,50,2
1405,Pune,North,683776.0,240446,54.89,207508,20.0,Employee,Nagpur,West,HDFC Bank,306934,Current,60882,4081.0,8264,Mutual Fund,2022-06-05,2022-06,6,5,1,76,1
1405,Pune,North,683776.0,240446,54.89,207508,20.0,Employee,Nagpur,West,HDFC Bank,307153,Business,39643,560.0,13154,Recurring Deposit,2023-07-12,2023-07,2,12,0,478,2
1405,Pune,North,683776.0,240446,54.89,207771,49.08653542478156,Employee,Mumbai,East,HDFC Bank,304787,Business,77250,3838.0,7349,Fixed Deposit,2024-07-18,2024-07,3,18,0,850,2
1405,Pune,North,683776.0,240446,54.89,208553,73.0,Individual,Pune,South,HDFC Bank,304394,Business,52799,3453.0,36768,Fixed Deposit,2025-02-14,2025-02,4,14,0,1061,0
1405,Pune,North,683776.0,240446,54.89,209902,66.0,Business,Nashik,West,HDFC Bank,307234,Current,92473,1402.0,41878,Recurring Deposit,2022-08-11,2022-08,3,11,0,143,2
1405,Pune,North,683776.0,240446,54.89,209902,66.0,Business,Nashik,West,HDFC Bank,308117,Business,56812,4864.0,23038,Mutual Fund,2023-09-05,2023-09,1,5,0,533,0
1406,Kolhapur,South,507974.155411852,301277,-36.56,202381,18.0,Individual,Pune,North,HDFC Bank,308512,Current,86869,2822.0,30912,Fixed Deposit,2022-09-29,2022-09,3,29,0,192,0
1406,Kolhapur,South,507974.155411852,301277,-36.56,202381,18.0,Individual,Pune,North,HDFC Bank,309232,Business,4512,287.0,31622,Mutual Fund,2023-12-24,2023-12,6,24,1,643,3
1406,Kolhapur,South,507974.155411852,301277,-36.56,204240,56.0,Employee,Kolhapur,South,HDFC Bank,300590,Business,55504,4945.0,34539,Mutual Fund,2024-10-25,2024-10,4,25,0,949,2
1406,Kolhapur,South,507974.155411852,301277,-36.56,204240,56.0,Employee,Kolhapur,South,HDFC Bank,301589,Business,27812,1199.0,27950,Recurring Deposit,2022-04-30,2022-04,5,30,1,40,1
1406,Kolhapur,South,507974.155411852,301277,-36.56,205876,40.0,Business,Mumbai,West,HDFC Bank,302870,Current,52600,2198.0,43911,Fixed Deposit,2024-03-25,2024-03,0,25,0,735,2
1406,Kolhapur,South,507974.155411852,301277,-36.56,205876,40.0,Business,Mumbai,West,HDFC Bank,308870,Business,33361,416.0,25115,Mutual Fund,2024-08-25,2024-08,6,25,1,888,3
1406,Kolhapur,South,507974.155411852,301277,-36.56,208269,24.0,Individual,Kolhapur,North,HDFC Bank,303548,Current,38488,3134.427274689529,1092,Fixed Deposit,2023-12-20,2023-12,2,20,0,639,0
1406,Kolhapur,South,507974.155411852,301277,-36.56,209347,31.0,Business,Solapur,East,HDFC Bank,309160,Current,36650,304.0,5735,Fixed Deposit,2023-11-21,2023-11,1,21,0,610,2
1406,Kolhapur,South,507974.155411852,301277,-36.56,209574,60.0,Employee,Nagpur,North,HDFC Bank,306568,Business,71722,1629.0,45035,Fixed Deposit,2023-04-23,2023-04,6,23,1,398,1
1406,Kolhapur,South,507974.155411852,301277,-36.56,209611,49.08653542478156,Individual,Nagpur,North,HDFC Bank,307677,Savings,7056,4764.0,42129,Mutual Fund,2023-03-18,2023-03,5,18,1,362,3
1407,Pune,North,308658.0,177863,81.45,202008,56.0,Business,Solapur,West,HDFC Bank,300292,Current,70456,1349.0,3003,Fixed Deposit,2023-12-12,2023-12,1,12,0,631,2
1407,Pune,North,308658.0,177863,81.45,202008,56.0,Business,Solapur,West,HDFC Bank,307253,Business,94627,2360.0,34451,Mutual Fund,2022-05-16,2022-05,0,16,0,56,0
1407,Pune,North,308658.0,177863,81.45,204139,37.0,Individual,Solapur,East,HDFC Bank,301627,Savings,4380,4625.0,47422,Mutual Fund,2022-11-20,2022-11,6,20,1,244,3
1407,Pune,North,308658.0,177863,81.45,204139,37.0,Individual,Solapur,East,HDFC Bank,305285,Business,81916,4754.0,35397,Fixed Deposit,2023-07-31,2023-07,0,31,0,497,0
1407,Pune,North,308658.0,177863,81.45,204388,38.0,Individual,Nagpur,North,HDFC Bank,301314,Business,79740,4398.0,34595,Mutual Fund,2023-10-08,2023-10,6,8,1,566,3
1407,Pune,North,308658.0,177863,81.45,204388,38.0,Individual,Nagpur,North,HDFC Bank,301326,Current,51520,4418.0,19617,Recurring Deposit,2024-05-08,2024-05,2,8,0,779,0
1407,Pune,North,308658.0,177863,81.45,206017,76.0,Business,Solapur,East,HDFC Bank,309389,Savings,52582,738.0,28741,Fixed Deposit,2024-01-27,2024-01,5,27,1,677,3
1408,Solapur,North,370620.0,166023,-2.0,200158,51.0,Business,Nagpur,South,HDFC Bank,305257,Current,22152,2117.0,42674,Fixed Deposit,2025-01-23,2025-01,3,23,0,1039,2
1408,Solapur,North,370620.0,166023,-2.0,200158,51.0,Business,Nagpur,South,HDFC Bank,308272,Savings,60449,674.0,26205,Recurring Deposit,2025-01-29,2025-01,2,29,0,1045,0
1408,Solapur,North,370620.0,166023,-2.0,204834,74.0,Individual,Nagpur,East,HDFC Bank,303743,Current,29725,4004.0,17321,Recurring Deposit,2022-10-12,2022-10,2,12,0,205,0
1408,Solapur,North,370620.0,166023,-2.0,204834,74.0,Individual,Nagpur,East,HDFC Bank,309091,Business,4839,2106.0,11243,Mutual Fund,2024-05-06,2024-05,0,6,0,777,0
1408,Solapur,North,370620.0,166023,-2.0,204834,74.0,Individual,Nagpur,East,HDFC Bank,309634,Business,69241,4357.0,38937,Recurring Deposit,2024-07-04,2024-07,3,4,0,836,0
1408,Solapur,North,370620.0,166023,-2.0,204908,18.0,Business,Mumbai,East,HDFC Bank,306308,Savings,19674,2324.0,14388,Fixed Deposit,2023-04-18,2023-04,1,18,0,393,0
1408,Solapur,North,370620.0,166023,-2.0,208343,19.0,Business,Mumbai,East,HDFC Bank,309792,Business,57718,1709.0,49464,Mutual Fund,2023-02-03,2023-02,4,3,0,319,0
1408,Solapur,North,370620.0,166023,-2.0,209895,78.0,Business,Nagpur,North,HDFC Bank,305127,Business,67454,4070.0,19200,Mutual Fund,2024-06-27,2024-06,3,27,0,829,0
1409,Kolhapur,West,943377.0,446561,-3.12,202624,32.0,Employee,Nagpur,South,HDFC Bank,306581,Business,24602,5031.850519565278,24735,Fixed Deposit,2025-03-16,2025-03,6,16,1,1091,1
1409,Kolhapur,West,943377.0,446561,-3.12,202624,32.0,Employee,Nagpur,South,HDFC Bank,309312,Current,81404,4769.0,20147,Fixed Deposit,2024-01-07,2024-01,6,7,1,657,1
1409,Kolhapur,West,943377.0,446561,-3.12,202864,40.0,Business,Nagpur,North,HDFC Bank,306262,Current,90274,1469.0,14466,Recurring Deposit,2023-02-21,2023-02,1,21,0,337,2
1409,Kolhapur,West,943377.0,446561,-3.12,202864,40.0,Business,Nagpur,North,HDFC Bank,308845,Savings,15984,1070.0,12082,Fixed Deposit,2023-07-22,2023-07,5,22,1,488,3
1409,Kolhapur,West,943377.0,446561,-3.12,202885,42.0,Individual,Nashik,North,HDFC Bank,305588,Savings,30625,3133.315904408718,39715,Mutual Fund,2023-03-13,2023-03,0,13,0,357,0
1409,Kolhapur,West,943377.0,446561,-3.12,202930,61.0,Individual,Nashik,South,HDFC Bank,307909,Savings,22624,2344.0,33617,Mutual Fund,2022-11-07,2022-11,0,7,0,231,0
1409,Kolhapur,West,943377.0,446561,-3.12,203958,49.08653542478156,Business,Nagpur,West,HDFC Bank,308166,Current,20954,3211.0,32478,Fixed Deposit,2022-04-09,2022-04,5,9,1,19,1
1409,Kolhapur,West,943377.0,446561,-3.12,203958,49.08653542478156,Business,Nagpur,West,HDFC Bank,308460,Business,88037,1665.0,22178,Recurring Deposit,2023-12-26,2023-12,1,26,0,645,2
1409,Kolhapur,West,943377.0,446561,-3.12,204364,52.0,Employee,Pune,South,HDFC Bank,303907,Business,47915,1600.0,45058,Recurring Deposit,2022-11-09,2022-11,2,9,0,233,2
1409,Kolhapur,West,943377.0,446561,-3.12,205419,35.0,Business,Mumbai,North,HDFC Bank,301049,Savings,84392,246.0,12340,Fixed Deposit,2023-12-15,2023-12,4,15,0,634,0
1409,Kolhapur,West,943377.0,446561,-3.12,205419,35.0,Business,Mumbai,North,HDFC Bank,301646,Business,90180,2874.0,18214,Recurring Deposit,2022-09-09,2022-09,4,9,0,172,2
1409,Kolhapur,West,943377.0,446561,-3.12,205419,35.0,Business,Mumbai,North,HDFC Bank,308401,Business,52851,2771.0,41531,Mutual Fund,2022-09-11,2022-09,6,11,1,174,3
1409,Kolhapur,West,943377.0,446561,-3.12,205606,78.0,Business,Nagpur,East,HDFC Bank,307724,Business,67292,1238.0,37570,Mutual Fund,2022-04-06,2022-04,2,6,0,16,0
1409,Kolhapur,West,943377.0,446561,-3.12,205963,77.0,Business,Solapur,South,HDFC Bank,309625,Current,94591,483.0,12961,Fixed Deposit,2022-05-01,2022-05,6,1,1,41,1
1409,Kolhapur,West,943377.0,446561,-3.12,206536,49.08653542478156,Employee,Nashik,West,HDFC Bank,300983,Current,88499,4313.0,30641,Recurring Deposit,2025-02-20,2025-02,3,20,0,1067,2
1409,Kolhapur,West,943377.0,446561,-3.12,207307,40.0,Business,Mumbai,South,HDFC Bank,303176,Savings,56061,427.0,7385,Fixed Deposit,2023-06-17,2023-06,5,17,1,453,3
1409,Kolhapur,West,943377.0,446561,-3.12,207307,40.0,Business,Mumbai,South,HDFC Bank,306182,Savings,94422,4390.0,46836,Mutual Fund,2022-04-06,2022-04,2,6,0,16,0
1409,Kolhapur,West,943377.0,446561,-3.12,208788,49.08653542478156,Business,Solapur,West,HDFC Bank,301794,Savings,19645,3027.0,20901,Mutual Fund,2024-03-28,2024-03,3,28,0,738,0
1409,Kolhapur,West,943377.0,446561,-3.12,208788,49.08653542478156,Business,Solapur,West,HDFC Bank,303533,Current,53155,1375.0,4594,Fixed Deposit,2024-06-24,2024-06,0,24,0,826,2
1409,Kolhapur,West,943377.0,446561,-3.12,208788,49.08653542478156,Business,Solapur,West,HDFC Bank,308609,Current,36029,1407.0,39859,Mutual Fund,2025-03-15,2025-03,5,15,1,1090,1
1410,Nashik,North,674319.0,447914,19.85,201606,71.0,Business,Nashik,West,HDFC Bank,300257,Business,14119,1534.0,2473,Mutual Fund,2023-09-22,2023-09,4,22,0,550,0
1410,Nashik,North,674319.0,447914,19.85,204123,30.0,Individual,Kolhapur,East,HDFC Bank,306722,Business,53117,4100.0,3925,Recurring Deposit,2022-04-18,2022-04,0,18,0,28,0
1410,Nashik,North,674319.0,447914,19.85,204123,30.0,Individual,Kolhapur,East,HDFC Bank,308384,Business,18895,4635.0,48045,Fixed Deposit,2022-11-18,2022-11,4,18,0,242,0
1410,Nashik,North,674319.0,447914,19.85,204214,23.0,Individual,Solapur,North,HDFC Bank,305352,Current,23667,790.0,26551,Fixed Deposit,2023-06-01,2023-06,3,1,0,437,0
1410,Nashik,North,674319.0,447914,19.85,204571,47.0,Individual,Mumbai,East,HDFC Bank,307800,Business,62922,1628.0,13781,Mutual Fund,2023-02-23,2023-02,3,23,0,339,0
1410,Nashik,North,674319.0,447914,19.85,204794,62.0,Individual,Mumbai,West,HDFC Bank,302671,Business,84256,4809.0,15153,Recurring Deposit,2024-03-12,2024-03,1,12,0,722,0
